EXE_TotalDuration_min,FAIL_TotalDuration_min,READY_TotalDuration_min,POWER_OFF_TotalDuration_min,N_Change_EXE_READY,N_Change_EXE_FAIL,N_Change_EXE_POWER_OFF,N_Change_READY_EXE,N_Change_READY_FAIL,N_Change_READY_POWER_OFF,N_Change_FAIL_READY,N_Change_FAIL_EXE,N_Change_FAIL_POWER_OFF,N_Change_POWER_OFF_EXE,N_Change_POWER_OFF_READY,N_Change_POWER_OFF_FAIL,Serial Number,Date,Subtechnology_Name_ITA,Shipment Date,Manufacturing Date,Cluster_Label
516,0,244,79,50,0,3,53,0,4,0,0,0,0,6,0,MC_0603,2025-03-18,sub_3,2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,High Execution / Productive
316,0,253,38,96,0,1,97,0,5,0,0,0,0,6,0,MC_0603,2025-03-19,sub_3,2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,High Execution / Productive
127,0,105,5,106,0,0,106,0,4,0,0,0,0,4,0,MC_0603,2025-03-20,sub_3,2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,Normal Operation (Balanced Use)
388,0,231,89,139,0,0,139,0,4,0,0,0,0,5,0,MC_0603,2025-03-21,sub_3,2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,High Execution / Productive
241,0,411,58,238,0,0,238,0,2,0,0,0,0,2,0,MC_0603,2025-03-22,sub_3,2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,High Execution / Productive
309,0,352,65,92,0,0,92,0,6,0,0,0,0,6,0,MC_0603,2025-03-25,sub_3,2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,High Execution / Productive
420,0,42,64,29,0,0,29,0,3,0,0,0,0,3,0,MC_0603,2025-03-26,sub_3,2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,High Execution / Productive
309,0,349,63,184,0,0,184,0,3,0,0,0,0,2,0,MC_0603,2025-03-27,sub_3,2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,High Execution / Productive
387,0,326,102,248,2,1,251,0,2,2,0,0,0,4,0,MC_0603,2025-03-28,sub_3,2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,High Execution / Productive
365,0,311,160,172,0,0,172,0,9,0,0,0,0,9,0,MC_0603,2025-03-29,sub_3,2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,High Execution / Productive
373,0,161,0,67,0,0,67,0,1,0,0,0,0,1,0,MC_0603,2025-03-30,sub_3,2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,High Execution / Productive
18,0,174,3,3,0,0,3,0,1,0,0,0,0,1,0,MC_0604,2025-03-03,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
167,8,207,49,28,1,5,33,0,12,4,1,0,0,12,4,MC_0604,2025-03-04,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
143,0,52,48,18,0,1,19,0,2,0,0,0,0,3,0,MC_0604,2025-03-05,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
42,1,230,128,12,0,1,13,1,13,2,0,0,0,13,1,MC_0604,2025-03-06,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
3,0,20,104,3,0,0,3,0,4,0,0,0,0,4,0,MC_0604,2025-03-07,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
0,0,76,52,0,0,0,0,0,1,0,0,0,0,1,0,MC_0604,2025-03-13,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
50,0,155,106,7,0,2,9,0,7,0,0,1,0,9,1,MC_0604,2025-03-14,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,MC_0604,2025-03-18,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
3,0,119,26,1,0,1,2,1,2,1,0,0,0,3,0,MC_0604,2025-03-19,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
71,0,41,134,9,0,1,10,0,1,1,0,0,0,1,1,MC_0604,2025-03-20,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
0,0,124,9,0,0,0,0,0,1,0,0,0,0,1,0,MC_0604,2025-03-21,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
13,0,206,90,3,0,0,3,0,4,0,0,0,0,5,0,MC_0604,2025-03-24,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
155,5,205,39,23,0,2,25,0,6,2,0,5,0,6,7,MC_0604,2025-03-25,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
24,0,151,0,2,0,0,2,0,2,0,0,0,0,2,0,MC_0604,2025-03-26,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
0,0,14,37,0,0,0,0,0,2,0,0,0,0,1,0,MC_0604,2025-03-27,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Normal Operation (Balanced Use)
41,0,265,21,6,0,2,8,0,4,1,0,0,0,5,1,MC_0604,2025-03-28,sub_3,2024-02-27 00:00:00.000,2024-02-23 00:00:00.000,Idle–Stable (High Ready Time)
39,0,159,22,9,0,1,10,0,7,1,0,0,0,8,1,MC_0605,2025-03-01,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Normal Operation (Balanced Use)
56,16,174,7,14,2,2,15,0,3,2,3,10,0,2,13,MC_0605,2025-03-03,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Normal Operation (Balanced Use)
78,0,58,2,10,0,1,12,0,2,0,0,0,0,3,0,MC_0605,2025-03-04,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Normal Operation (Balanced Use)
39,14,94,156,19,12,0,29,6,26,18,0,2,1,25,2,MC_0605,2025-03-05,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Normal Operation (Balanced Use)
98,49,178,253,29,5,2,36,16,16,14,0,14,0,25,7,MC_0605,2025-03-06,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Normal Operation (Balanced Use)
111,9,424,155,25,1,8,34,3,19,9,1,4,0,21,10,MC_0605,2025-03-07,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Idle–Stable (High Ready Time)
72,14,9,40,17,6,4,25,1,3,7,1,5,0,6,6,MC_0605,2025-03-08,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Normal Operation (Balanced Use)
40,0,54,1,9,1,0,10,1,5,1,0,1,0,5,0,MC_0605,2025-03-09,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Normal Operation (Balanced Use)
57,1,315,10,7,0,4,11,0,5,0,0,2,0,10,2,MC_0605,2025-03-10,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Idle–Stable (High Ready Time)
108,0,190,97,18,0,0,18,0,4,0,0,0,0,4,0,MC_0605,2025-03-11,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Normal Operation (Balanced Use)
85,0,562,763,15,0,1,16,0,7,0,0,0,0,7,0,MC_0605,2025-03-12,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Idle–Stable (High Ready Time)
66,2,309,100,17,2,1,20,3,9,5,0,0,0,10,0,MC_0605,2025-03-13,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Idle–Stable (High Ready Time)
92,21,232,216,17,4,6,25,4,6,10,2,8,0,8,12,MC_0605,2025-03-14,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Normal Operation (Balanced Use)
42,5,155,121,10,0,2,12,5,3,5,0,0,0,5,0,MC_0605,2025-03-17,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Normal Operation (Balanced Use)
138,17,308,5,38,6,2,42,4,6,7,4,4,0,7,5,MC_0605,2025-03-18,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Idle–Stable (High Ready Time)
149,5,276,112,43,1,1,45,2,7,2,0,1,0,9,0,MC_0605,2025-03-19,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Idle–Stable (High Ready Time)
56,0,335,92,12,0,2,12,1,6,1,2,0,0,6,2,MC_0605,2025-03-20,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Idle–Stable (High Ready Time)
38,0,553,0,5,0,0,5,0,2,0,0,0,0,2,0,MC_0605,2025-03-21,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Idle–Stable (High Ready Time)
103,0,433,150,33,0,0,33,0,6,0,0,0,1,6,0,MC_0605,2025-03-24,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Idle–Stable (High Ready Time)
149,4,406,78,29,2,8,38,5,14,10,0,1,0,18,5,MC_0605,2025-03-25,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Idle–Stable (High Ready Time)
225,3,429,21,30,1,2,33,4,5,6,0,0,0,6,0,MC_0605,2025-03-26,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Idle–Stable (High Ready Time)
110,9,222,54,16,3,5,25,3,3,9,0,1,0,6,4,MC_0605,2025-03-27,sub_3,2024-02-19 00:00:00.000,2024-02-02 00:00:00.000,Normal Operation (Balanced Use)
59,0,211,38,11,1,0,12,1,5,2,0,0,0,5,0,MC_0607,2025-03-06,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
19,0,189,7,4,0,2,6,0,1,0,0,0,0,3,0,MC_0607,2025-03-07,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
12,0,39,94,0,0,3,3,0,3,0,0,0,0,6,0,MC_0607,2025-03-09,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
71,1,205,88,7,0,3,10,0,2,1,0,1,0,4,2,MC_0607,2025-03-10,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
157,3,10,1,16,0,0,16,0,2,0,0,1,0,2,1,MC_0607,2025-03-11,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
75,0,93,13,8,0,0,8,0,1,0,0,0,0,1,0,MC_0607,2025-03-12,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
37,0,151,44,4,0,6,10,4,3,4,0,0,0,9,0,MC_0607,2025-03-14,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
258,1,315,56,14,0,0,14,1,5,1,0,0,0,5,0,MC_0607,2025-03-16,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Idle–Stable (High Ready Time)
24,0,23,0,2,0,0,2,0,1,0,0,0,0,1,0,MC_0607,2025-03-17,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
132,0,31,27,10,0,0,10,0,2,0,0,0,0,3,0,MC_0607,2025-03-18,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
56,0,81,0,5,0,0,5,0,2,0,0,0,0,1,0,MC_0607,2025-03-19,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
174,0,164,5,11,0,0,11,1,3,1,0,0,0,3,0,MC_0607,2025-03-20,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
149,14,142,10,9,0,6,15,7,2,5,0,5,0,10,3,MC_0607,2025-03-24,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
96,58,146,26,7,5,0,12,11,3,15,0,5,0,4,4,MC_0607,2025-03-25,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
49,47,126,16,3,1,3,6,10,2,13,1,0,0,2,3,MC_0607,2025-03-26,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
156,4,218,67,12,3,1,16,5,8,6,0,3,0,11,1,MC_0607,2025-03-27,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
158,0,135,1,7,0,1,8,0,1,0,0,0,0,2,0,MC_0607,2025-03-28,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
212,1,184,15,28,0,0,28,3,10,3,0,0,0,10,0,MC_0607,2025-03-30,sub_3,2025-01-31 00:00:00.000,2023-10-19 00:00:00.000,Normal Operation (Balanced Use)
45,1,81,367,20,1,0,21,0,7,2,0,0,0,6,1,MC_0613,2025-03-04,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
6,7,20,547,6,0,1,7,0,2,1,0,0,0,2,1,MC_0613,2025-03-05,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
4,0,4,550,1,0,0,1,0,1,1,0,0,0,0,1,MC_0613,2025-03-06,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
3,0,22,261,2,0,0,2,0,2,1,0,0,0,1,1,MC_0613,2025-03-07,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
37,0,132,390,11,0,0,11,1,4,2,0,0,0,3,1,MC_0613,2025-03-10,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
61,0,71,338,11,0,0,11,2,5,3,0,0,0,4,1,MC_0613,2025-03-11,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
173,2,136,270,35,0,2,37,11,9,12,0,0,0,11,1,MC_0613,2025-03-12,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
196,1,90,275,7,0,1,8,4,13,4,0,2,0,13,2,MC_0613,2025-03-13,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
18,3,80,157,6,0,0,6,6,2,7,0,0,0,1,1,MC_0613,2025-03-14,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
109,0,78,277,18,0,2,20,1,4,2,0,1,0,5,2,MC_0613,2025-03-17,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
24,0,40,346,9,1,0,10,1,3,3,0,0,0,2,1,MC_0613,2025-03-18,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
12,0,47,415,14,0,0,14,2,4,3,0,0,0,3,1,MC_0613,2025-03-19,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
90,0,55,288,36,0,1,37,3,6,5,0,0,0,6,2,MC_0613,2025-03-20,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
111,0,99,171,33,0,1,34,0,10,3,0,0,0,7,3,MC_0613,2025-03-21,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
23,0,39,335,10,0,0,10,0,6,1,0,1,0,5,2,MC_0613,2025-03-22,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
15,0,57,487,6,0,0,6,0,2,1,0,0,0,1,1,MC_0613,2025-03-24,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
21,0,55,572,16,0,0,16,0,9,1,0,0,0,8,1,MC_0613,2025-03-25,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
75,13,266,255,24,3,0,27,4,4,8,0,0,0,3,1,MC_0613,2025-03-26,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
15,0,20,602,8,0,0,8,0,3,1,0,0,0,2,1,MC_0613,2025-03-27,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
28,1,46,903,5,0,0,5,1,3,2,0,0,0,2,1,MC_0613,2025-03-28,sub_3,2023-12-20 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
382,1,141,7,146,6,0,152,2,1,9,0,0,0,0,1,MC_0615,2025-03-03,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
369,0,166,1,195,2,0,195,2,1,3,2,0,0,0,1,MC_0615,2025-03-04,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
372,0,148,1,129,1,3,133,1,1,3,0,0,0,3,1,MC_0615,2025-03-05,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
355,0,175,0,137,1,0,138,1,1,3,0,0,0,0,1,MC_0615,2025-03-06,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
264,1,247,1,115,1,0,114,4,2,4,2,0,0,1,1,MC_0615,2025-03-07,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
314,0,202,14,111,0,0,111,5,1,6,0,0,0,0,1,MC_0615,2025-03-10,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
226,7,365,2,154,1,0,155,17,5,19,0,0,0,4,1,MC_0615,2025-03-11,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,Idle–Stable (High Ready Time)
316,0,258,5,131,3,0,134,6,4,10,0,0,0,3,1,MC_0615,2025-03-12,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
330,0,196,4,106,4,0,109,0,7,4,1,0,0,6,1,MC_0615,2025-03-13,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
356,0,202,28,122,0,4,123,0,2,2,3,0,0,2,5,MC_0615,2025-03-14,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
189,0,171,1,42,1,0,43,3,2,4,0,0,0,1,0,MC_0615,2025-03-17,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,Normal Operation (Balanced Use)
391,0,197,2,144,1,1,146,5,1,7,0,0,0,1,1,MC_0615,2025-03-18,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
349,1,236,4,69,6,0,75,2,5,9,0,0,0,4,1,MC_0615,2025-03-19,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
418,1,165,2,137,6,2,144,9,1,16,1,0,0,1,2,MC_0615,2025-03-20,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
363,0,227,2,217,1,0,218,2,1,4,0,0,0,0,1,MC_0615,2025-03-21,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
360,1,219,4,159,1,0,159,2,4,4,1,0,0,2,2,MC_0615,2025-03-24,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
399,0,187,1,32,0,0,32,1,1,2,0,0,0,0,1,MC_0615,2025-03-25,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
142,0,446,3,25,0,0,25,0,1,1,0,0,0,0,1,MC_0615,2025-03-26,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,Idle–Stable (High Ready Time)
251,1,331,8,68,1,8,71,2,1,5,6,1,0,1,9,MC_0615,2025-03-27,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,Idle–Stable (High Ready Time)
302,1,209,9,117,0,5,120,2,3,7,2,0,0,2,7,MC_0615,2025-03-28,sub_3,2024-01-22 00:00:00.000,2023-10-30 00:00:00.000,High Execution / Productive
15,0,403,0,4,0,0,4,0,1,0,0,0,0,1,0,MC_0616,2025-03-02,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
43,0,362,0,22,0,1,23,0,0,0,0,0,0,1,0,MC_0616,2025-03-03,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
53,0,307,39,16,0,2,17,0,2,0,0,0,0,3,0,MC_0616,2025-03-04,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
17,0,393,0,7,0,0,7,0,1,0,0,0,0,1,0,MC_0616,2025-03-05,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
83,0,312,2,35,0,1,36,0,1,0,0,0,0,3,0,MC_0616,2025-03-06,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
15,0,269,0,12,0,0,13,0,2,0,0,0,0,2,0,MC_0616,2025-03-07,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
36,0,396,5,12,0,2,14,0,5,0,0,0,0,7,0,MC_0616,2025-03-09,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
62,0,351,0,9,0,2,10,0,0,0,0,0,0,2,0,MC_0616,2025-03-10,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
12,0,376,3,10,0,0,10,0,3,0,0,1,0,3,1,MC_0616,2025-03-11,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
99,0,351,16,35,0,9,45,0,4,0,0,0,0,13,0,MC_0616,2025-03-12,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
23,4,335,8,12,0,4,15,6,5,5,0,1,0,9,0,MC_0616,2025-03-13,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
29,0,8,3,1,0,1,2,0,1,0,0,0,0,2,0,MC_0616,2025-03-14,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Normal Operation (Balanced Use)
107,0,352,1,25,0,0,26,0,3,0,0,0,0,4,0,MC_0616,2025-03-16,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
80,0,227,148,55,0,3,58,0,8,0,0,0,0,11,0,MC_0616,2025-03-17,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Normal Operation (Balanced Use)
6,0,379,0,3,0,0,2,0,0,0,0,0,0,0,0,MC_0616,2025-03-18,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
25,0,336,13,10,0,0,10,0,2,0,0,0,0,2,0,MC_0616,2025-03-19,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
31,0,334,5,12,0,0,13,0,2,0,0,0,0,2,0,MC_0616,2025-03-20,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
25,0,145,0,15,0,1,15,0,0,0,0,0,0,0,0,MC_0616,2025-03-23,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Normal Operation (Balanced Use)
13,0,273,0,4,0,0,5,0,0,0,0,0,0,1,0,MC_0616,2025-03-24,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
29,0,362,0,2,0,0,2,0,0,0,0,0,0,0,0,MC_0616,2025-03-26,sub_3,2023-11-24 00:00:00.000,2023-09-20 00:00:00.000,Idle–Stable (High Ready Time)
26,0,584,0,28,0,0,28,0,1,0,0,0,0,1,0,MC_0618,2025-03-03,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
20,0,617,0,12,0,1,13,0,2,0,0,0,0,2,0,MC_0618,2025-03-04,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
3,0,615,0,3,0,0,3,0,0,0,0,0,0,1,0,MC_0618,2025-03-05,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
0,0,342,0,0,0,0,0,0,1,0,0,0,0,1,0,MC_0618,2025-03-06,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
4,55,448,0,1,0,0,1,4,2,4,0,0,0,1,0,MC_0618,2025-03-07,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
35,0,418,0,19,0,0,19,1,0,1,0,0,0,1,0,MC_0618,2025-03-10,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
60,18,491,0,35,0,0,35,10,1,9,0,1,0,2,0,MC_0618,2025-03-11,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
0,0,63,0,0,0,0,0,0,1,0,0,0,0,1,0,MC_0618,2025-03-12,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Normal Operation (Balanced Use)
25,0,607,0,16,0,0,16,0,2,0,0,0,0,2,0,MC_0618,2025-03-13,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
38,14,573,3,17,0,1,18,1,1,1,0,0,0,2,0,MC_0618,2025-03-14,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
15,0,571,21,13,0,1,14,0,8,0,0,0,0,9,0,MC_0618,2025-03-17,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
2,0,632,0,2,0,0,2,0,1,0,0,0,0,1,0,MC_0618,2025-03-19,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
15,0,518,1,9,0,0,9,0,1,0,0,0,0,1,0,MC_0618,2025-03-20,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
0,0,254,163,0,0,0,0,0,2,0,0,0,0,1,0,MC_0618,2025-03-21,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Normal Operation (Balanced Use)
3,0,59,294,3,0,0,3,0,1,0,0,0,0,1,0,MC_0618,2025-03-24,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Normal Operation (Balanced Use)
22,0,543,75,13,0,0,13,1,0,1,0,0,0,1,0,MC_0618,2025-03-25,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
91,0,552,3,43,0,2,44,0,3,0,0,0,1,3,0,MC_0618,2025-03-26,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Idle–Stable (High Ready Time)
46,0,292,256,27,0,1,28,0,6,0,0,0,0,8,0,MC_0618,2025-03-27,sub_3,2023-11-30 00:00:00.000,2023-11-28 00:00:00.000,Normal Operation (Balanced Use)
