EXE_TotalDuration_min,FAIL_TotalDuration_min,READY_TotalDuration_min,POWER_OFF_TotalDuration_min,N_Change_EXE_READY,N_Change_EXE_FAIL,N_Change_EXE_POWER_OFF,N_Change_READY_FAIL,N_Change_READY_POWER_OFF,N_Change_FAIL_POWER_OFF,N_Change_POWER_OFF_EXE,DBSCAN_Cluster,Serial Number,Date,Subtechnology_Name_ITA
14,0,408,58,12,0,2,1,2,0,0,0,MC_0562,2025-03-28,sub_4
49,3,44,10,6,1,0,1,2,0,0,0,MC_0564,2025-03-03,sub_4
216,1,220,87,17,0,0,0,3,0,1,0,MC_0564,2025-03-04,sub_4
64,13,107,293,25,0,0,5,0,1,0,0,MC_0564,2025-03-05,sub_4
0,0,205,0,0,0,0,0,0,0,0,0,MC_0564,2025-03-12,sub_4
61,19,146,170,9,2,0,1,4,0,0,0,MC_0564,2025-03-13,sub_4
0,0,0,231,0,0,0,0,0,0,0,0,MC_0564,2025-03-17,sub_4
31,4,193,135,2,0,0,4,1,1,0,0,MC_0564,2025-03-18,sub_4
163,6,237,85,11,1,0,0,11,0,0,0,MC_0564,2025-03-19,sub_4
187,67,111,187,16,0,0,0,2,3,0,0,MC_0564,2025-03-21,sub_4
70,1,218,67,12,0,0,0,3,0,0,0,MC_0564,2025-03-24,sub_4
16,5,46,193,17,0,0,13,9,0,0,0,MC_0565,2025-03-01,sub_4
153,6,255,108,37,3,0,11,5,0,0,0,MC_0565,2025-03-03,sub_4
177,8,183,134,31,3,0,20,10,0,0,0,MC_0565,2025-03-04,sub_4
94,0,95,229,15,0,1,0,6,0,0,0,MC_0565,2025-03-05,sub_4
107,0,185,243,42,0,1,1,5,0,0,0,MC_0565,2025-03-06,sub_4
67,3,193,156,21,0,0,4,10,0,0,0,MC_0565,2025-03-07,sub_4
91,3,156,216,24,0,1,12,6,1,0,0,MC_0565,2025-03-10,sub_4
0,28,191,179,0,0,0,12,6,5,0,0,MC_0565,2025-03-12,sub_4
37,12,281,182,21,6,0,3,5,0,0,0,MC_0565,2025-03-13,sub_4
80,7,217,160,19,0,0,0,7,10,0,0,MC_0565,2025-03-14,sub_4
12,0,84,353,6,0,0,0,1,0,0,0,MC_0565,2025-03-19,sub_4
75,3,188,172,35,1,0,6,10,1,0,0,MC_0565,2025-03-20,sub_4
42,0,161,205,14,0,0,1,5,0,0,0,MC_0565,2025-03-21,sub_4
138,0,407,119,30,0,0,1,4,0,0,0,MC_0565,2025-03-24,sub_4
72,0,204,233,17,0,1,0,7,0,0,0,MC_0565,2025-03-25,sub_4
62,1,72,112,11,0,0,4,0,0,0,0,MC_0565,2025-03-26,sub_4
124,2,305,121,40,0,0,5,4,0,0,0,MC_0565,2025-03-27,sub_4
71,0,160,265,20,0,0,1,4,0,0,0,MC_0565,2025-03-28,sub_4
345,3,166,49,37,7,0,5,4,0,0,0,MC_0565,2025-03-29,sub_4
0,0,0,53,0,0,0,0,0,0,0,0,MC_0566,2025-03-04,sub_4
0,0,0,19,0,0,0,0,0,0,0,0,MC_0566,2025-03-06,sub_4
1,1,24,7,7,0,0,1,1,0,0,0,MC_0566,2025-03-13,sub_4
133,0,276,0,41,0,0,3,1,0,0,0,MC_0566,2025-03-14,sub_4
8,0,102,17,4,0,0,0,3,0,0,0,MC_0566,2025-03-18,sub_4
12,0,478,4,5,0,0,0,3,0,0,0,MC_0566,2025-03-19,sub_4
0,0,196,28,0,0,0,0,0,0,0,0,MC_0566,2025-03-21,sub_4
83,0,380,34,120,0,0,0,6,0,0,0,MC_0566,2025-03-24,sub_4
18,1,191,284,31,2,0,1,3,0,0,0,MC_0566,2025-03-25,sub_4
0,0,220,0,2,0,0,0,1,0,0,0,MC_0566,2025-03-27,sub_4
4,0,137,0,13,0,1,0,1,0,0,0,MC_0566,2025-03-28,sub_4
180,0,87,297,28,0,0,2,3,0,0,0,MC_0567,2025-03-03,sub_4
68,2,177,354,46,0,0,8,9,0,0,0,MC_0567,2025-03-04,sub_4
0,0,133,470,0,0,0,1,2,0,0,0,MC_0567,2025-03-05,sub_4
20,0,51,511,10,0,0,2,5,0,0,0,MC_0567,2025-03-06,sub_4
19,0,177,381,17,0,0,2,10,0,0,0,MC_0567,2025-03-07,sub_4
72,0,290,90,57,0,0,2,2,0,0,0,MC_0567,2025-03-11,sub_4
44,2,48,444,26,0,0,5,7,0,0,0,MC_0567,2025-03-12,sub_4
23,0,118,440,22,0,0,1,4,0,0,0,MC_0567,2025-03-13,sub_4
5,0,12,535,8,0,0,1,3,0,0,0,MC_0567,2025-03-14,sub_4
6,0,14,226,2,0,0,2,2,0,0,0,MC_0567,2025-03-15,sub_4
32,0,38,473,10,0,0,1,6,0,0,0,MC_0567,2025-03-18,sub_4
166,13,101,229,33,2,0,8,7,0,0,0,MC_0567,2025-03-19,sub_4
25,0,37,454,8,0,0,2,3,0,0,0,MC_0567,2025-03-20,sub_4
24,0,23,532,5,0,0,3,2,0,0,0,MC_0567,2025-03-21,sub_4
169,3,35,393,9,1,1,1,2,0,0,0,MC_0567,2025-03-24,sub_4
72,0,115,439,36,0,1,3,9,1,0,0,MC_0567,2025-03-25,sub_4
61,0,248,293,69,0,0,1,8,0,0,0,MC_0567,2025-03-26,sub_4
25,0,164,162,31,0,0,2,4,0,0,0,MC_0567,2025-03-27,sub_4
134,0,302,132,66,0,0,2,7,0,0,0,MC_0567,2025-03-28,sub_4
2,0,14,0,2,0,0,0,1,0,0,0,MC_0568,2025-03-01,sub_4
35,0,118,279,22,0,0,1,2,0,0,0,MC_0568,2025-03-03,sub_4
4,0,111,502,7,0,0,0,2,0,0,0,MC_0568,2025-03-04,sub_4
34,0,106,606,42,0,0,0,3,0,0,0,MC_0568,2025-03-08,sub_4
1,0,24,291,2,0,0,0,2,0,0,0,MC_0568,2025-03-10,sub_4
15,0,47,652,17,0,0,2,2,0,0,0,MC_0568,2025-03-11,sub_4
141,0,220,412,140,0,0,0,4,0,0,0,MC_0568,2025-03-12,sub_4
49,1,56,577,40,0,0,3,2,0,0,0,MC_0568,2025-03-13,sub_4
38,1,66,367,38,0,0,3,3,1,0,0,MC_0568,2025-03-14,sub_4
25,0,72,41,21,0,0,1,1,0,0,0,MC_0568,2025-03-15,sub_4
0,7,81,44,0,0,0,0,1,1,0,0,MC_0568,2025-03-17,sub_4
41,1,473,272,40,0,1,3,18,0,0,0,MC_0568,2025-03-18,sub_4
90,0,256,476,83,0,0,0,4,0,0,0,MC_0568,2025-03-19,sub_4
10,7,98,185,16,0,0,4,2,1,0,0,MC_0568,2025-03-20,sub_4
72,1,236,524,41,0,0,2,3,0,0,0,MC_0568,2025-03-21,sub_4
56,2,94,156,40,2,0,2,2,0,0,0,MC_0568,2025-03-22,sub_4
15,2,109,501,17,0,0,2,4,0,0,0,MC_0568,2025-03-24,sub_4
121,3,351,252,104,0,0,4,5,0,0,0,MC_0568,2025-03-25,sub_4
32,0,94,672,33,0,0,0,1,0,0,0,MC_0568,2025-03-26,sub_4
16,2,81,329,15,0,0,4,3,0,0,0,MC_0568,2025-03-29,sub_4
38,1,78,294,15,1,0,1,6,0,0,0,MC_0569,2025-03-03,sub_4
101,15,176,159,49,2,1,17,4,1,0,0,MC_0569,2025-03-04,sub_4
34,17,65,566,20,0,0,8,2,1,0,0,MC_0569,2025-03-05,sub_4
6,2,8,68,3,0,0,0,1,0,0,0,MC_0569,2025-03-06,sub_4
0,0,32,336,0,0,0,0,1,0,0,0,MC_0569,2025-03-07,sub_4
81,18,462,210,64,2,1,16,10,0,0,0,MC_0569,2025-03-17,sub_4
60,17,354,56,69,0,0,31,5,0,0,0,MC_0569,2025-03-18,sub_4
131,21,261,71,44,4,2,11,3,1,0,0,MC_0569,2025-03-19,sub_4
54,25,271,147,31,3,1,9,6,0,0,0,MC_0569,2025-03-20,sub_4
0,2,4,107,0,0,0,0,1,0,0,0,MC_0569,2025-03-21,sub_4
0,6,77,322,2,0,0,5,6,5,0,0,MC_0569,2025-03-25,sub_4
48,5,195,435,25,0,0,6,6,0,0,0,MC_0569,2025-03-26,sub_4
79,24,202,443,65,0,1,18,4,1,0,0,MC_0569,2025-03-27,sub_4
66,71,133,228,32,0,0,3,1,0,0,0,MC_0569,2025-03-28,sub_4
6,0,19,338,11,0,1,2,2,0,0,0,MC_0571,2025-03-03,sub_4
64,2,456,11,75,0,2,11,3,0,0,0,MC_0571,2025-03-04,sub_4
142,0,362,234,71,0,1,10,8,0,1,0,MC_0571,2025-03-05,sub_4
118,1,240,173,67,1,2,14,8,0,0,0,MC_0571,2025-03-06,sub_4
30,0,403,274,23,0,1,5,4,0,0,0,MC_0571,2025-03-07,sub_4
57,0,416,94,27,1,4,1,2,0,0,0,MC_0571,2025-03-10,sub_4
41,1,208,19,15,0,4,2,2,0,1,0,MC_0571,2025-03-11,sub_4
9,1,203,24,13,0,1,3,3,0,0,0,MC_0571,2025-03-12,sub_4
5,0,20,250,6,0,1,0,2,0,0,0,MC_0571,2025-03-13,sub_4
108,3,281,94,87,0,1,9,5,0,0,0,MC_0571,2025-03-14,sub_4
15,3,545,72,15,0,0,3,3,0,0,0,MC_0571,2025-03-17,sub_4
108,15,386,195,72,5,3,11,7,1,1,0,MC_0571,2025-03-18,sub_4
125,0,628,65,102,0,2,13,0,1,0,0,MC_0571,2025-03-19,sub_4
64,1,310,56,50,0,3,7,3,0,0,0,MC_0571,2025-03-20,sub_4
15,0,170,234,8,0,4,4,5,0,0,0,MC_0571,2025-03-21,sub_4
120,0,535,36,65,0,3,7,1,0,0,0,MC_0571,2025-03-24,sub_4
8,0,165,537,8,0,0,1,4,0,0,0,MC_0571,2025-03-25,sub_4
105,0,213,309,66,0,0,6,5,0,0,0,MC_0571,2025-03-26,sub_4
171,1,506,106,126,0,1,16,3,0,0,0,MC_0571,2025-03-27,sub_4
105,1,258,126,66,0,1,1,6,0,0,0,MC_0571,2025-03-28,sub_4
8,0,376,4,8,0,0,1,0,0,0,0,MC_0571,2025-03-29,sub_4
200,5,170,59,26,0,0,1,3,0,0,0,MC_0573,2025-03-03,sub_4
65,0,122,97,20,0,0,1,6,0,0,0,MC_0573,2025-03-04,sub_4
144,0,192,79,44,0,3,1,3,0,0,0,MC_0573,2025-03-05,sub_4
42,0,177,270,25,0,0,1,10,0,0,0,MC_0573,2025-03-06,sub_4
199,0,76,166,24,0,0,2,5,0,0,0,MC_0573,2025-03-07,sub_4
176,0,165,176,60,0,0,3,3,0,0,0,MC_0573,2025-03-10,sub_4
47,5,179,218,40,0,0,6,3,2,0,0,MC_0573,2025-03-11,sub_4
80,0,181,125,22,0,1,0,2,0,0,0,MC_0573,2025-03-12,sub_4
145,0,274,96,37,0,0,1,3,0,0,0,MC_0573,2025-03-13,sub_4
40,1,115,299,23,2,0,4,3,0,0,0,MC_0573,2025-03-14,sub_4
14,0,21,70,19,0,0,0,2,0,0,0,MC_0573,2025-03-18,sub_4
40,0,73,231,12,0,0,0,5,0,0,0,MC_0573,2025-03-19,sub_4
30,0,88,306,25,0,2,2,4,0,0,0,MC_0573,2025-03-20,sub_4
54,0,226,174,22,0,1,2,5,0,0,0,MC_0573,2025-03-21,sub_4
87,0,157,165,30,0,0,1,2,0,0,0,MC_0573,2025-03-24,sub_4
0,0,0,466,0,0,0,0,0,0,0,0,MC_0573,2025-03-25,sub_4
41,0,49,155,22,0,0,0,3,0,0,0,MC_0573,2025-03-26,sub_4
34,0,64,231,29,0,0,0,3,0,0,0,MC_0573,2025-03-27,sub_4
27,0,54,338,18,0,1,2,5,1,0,0,MC_0573,2025-03-28,sub_4
0,0,0,60,0,0,0,0,0,0,0,0,MC_0574,2025-03-04,sub_4
38,0,128,24,56,0,0,2,3,0,0,0,MC_0574,2025-03-05,sub_4
215,2,259,104,162,0,0,9,3,0,0,0,MC_0574,2025-03-06,sub_4
427,0,117,34,47,0,0,1,3,0,0,0,MC_0574,2025-03-07,sub_4
317,0,189,127,84,0,0,5,4,0,0,0,MC_0574,2025-03-10,sub_4
364,0,113,38,91,0,0,0,5,0,0,0,MC_0574,2025-03-11,sub_4
168,0,45,364,35,0,0,0,1,0,0,0,MC_0574,2025-03-12,sub_4
400,57,50,111,57,24,0,0,3,2,0,0,MC_0574,2025-03-13,sub_4
202,1,282,128,75,1,0,2,9,0,0,0,MC_0574,2025-03-14,sub_4
50,2,277,97,66,2,0,3,7,0,0,0,MC_0574,2025-03-17,sub_4
333,0,133,114,48,0,1,0,7,0,0,0,MC_0574,2025-03-18,sub_4
256,0,219,99,169,1,0,0,6,0,0,0,MC_0574,2025-03-19,sub_4
311,6,123,139,39,1,1,0,6,0,0,0,MC_0574,2025-03-20,sub_4
352,5,125,97,130,0,0,2,3,0,0,0,MC_0574,2025-03-21,sub_4
164,1,307,151,75,0,0,1,5,0,0,0,MC_0574,2025-03-24,sub_4
8,0,13,129,3,0,0,0,2,0,0,0,MC_0574,2025-03-25,sub_4
81,1,229,273,67,0,0,4,4,0,0,0,MC_0574,2025-03-26,sub_4
371,0,128,87,25,0,0,1,2,0,0,0,MC_0574,2025-03-27,sub_4
163,0,67,353,17,0,0,0,2,1,0,0,MC_0574,2025-03-28,sub_4
496,1,467,42,75,0,1,2,6,0,0,0,MC_0577,2025-03-03,sub_4
426,2,555,31,71,0,1,5,6,0,0,0,MC_0577,2025-03-04,sub_4
377,1,570,70,79,0,4,4,14,0,0,0,MC_0577,2025-03-05,sub_4
418,0,550,49,82,0,1,1,9,0,0,0,MC_0577,2025-03-06,sub_4
392,4,570,43,89,0,2,15,6,0,0,0,MC_0577,2025-03-07,sub_4
185,0,269,64,53,0,0,1,6,0,0,0,MC_0577,2025-03-10,sub_4
440,1,528,42,105,0,1,3,7,0,0,0,MC_0577,2025-03-11,sub_4
346,0,620,37,54,0,4,1,4,0,0,0,MC_0577,2025-03-12,sub_4
301,0,667,44,71,0,2,1,9,0,0,0,MC_0577,2025-03-13,sub_4
112,0,522,23,38,0,2,1,2,0,0,0,MC_0577,2025-03-14,sub_4
335,0,488,34,73,0,0,0,4,0,0,0,MC_0577,2025-03-17,sub_4
461,2,507,47,106,1,0,4,7,0,0,0,MC_0577,2025-03-18,sub_4
363,1,606,42,66,0,0,1,8,1,0,0,MC_0577,2025-03-19,sub_4
368,5,518,115,74,0,6,1,5,0,1,0,MC_0577,2025-03-20,sub_4
517,0,456,39,94,0,0,1,6,0,0,0,MC_0577,2025-03-21,sub_4
444,26,432,106,71,0,1,2,6,0,0,0,MC_0577,2025-03-24,sub_4
444,1,487,75,85,0,3,2,10,0,0,0,MC_0577,2025-03-25,sub_4
461,1,514,35,84,0,0,0,6,0,0,0,MC_0577,2025-03-26,sub_4
485,0,495,30,101,0,1,1,4,0,0,0,MC_0577,2025-03-27,sub_4
419,2,508,68,107,0,2,4,8,0,0,0,MC_0577,2025-03-28,sub_4
0,1,77,1,0,0,0,0,0,0,0,0,MC_0579,2025-03-03,sub_4
87,62,327,122,24,0,0,2,1,0,0,0,MC_0579,2025-03-04,sub_4
66,0,483,31,11,0,0,0,2,0,0,0,MC_0579,2025-03-05,sub_4
37,0,542,0,10,0,0,0,2,0,0,0,MC_0579,2025-03-06,sub_4
120,1,345,144,28,0,0,0,1,0,0,0,MC_0579,2025-03-10,sub_4
33,0,674,0,8,0,0,0,0,0,0,0,MC_0579,2025-03-11,sub_4
4,0,642,0,8,0,0,0,0,0,0,0,MC_0579,2025-03-12,sub_4
7,4,202,73,7,0,0,2,1,1,0,0,MC_0579,2025-03-13,sub_4
53,0,572,4,34,0,0,1,1,2,0,0,MC_0579,2025-03-14,sub_4
72,3,274,145,25,2,0,4,7,0,0,0,MC_0579,2025-03-17,sub_4
31,0,217,0,27,0,0,0,0,0,0,0,MC_0579,2025-03-18,sub_4
73,0,370,0,8,0,0,0,1,0,0,0,MC_0579,2025-03-19,sub_4
30,43,211,417,35,1,0,8,5,9,0,0,MC_0579,2025-03-20,sub_4
36,1,207,25,15,0,0,3,2,0,0,0,MC_0579,2025-03-21,sub_4
11,0,35,481,9,0,0,0,1,0,0,0,MC_0579,2025-03-22,sub_4
19,5,471,95,11,0,0,2,5,2,0,0,MC_0579,2025-03-24,sub_4
119,0,115,338,4,0,0,0,2,0,0,0,MC_0579,2025-03-25,sub_4
22,0,411,0,7,0,0,0,0,1,0,0,MC_0579,2025-03-27,sub_4
3,6,564,0,9,0,0,1,0,0,0,0,MC_0579,2025-03-28,sub_4
44,0,165,0,21,0,0,1,1,0,0,0,MC_0579,2025-03-29,sub_4
23,0,177,0,16,0,0,1,2,0,0,0,MC_0580,2025-03-01,sub_4
2,0,9,0,2,0,0,0,1,0,0,0,MC_0580,2025-03-02,sub_4
74,0,19,24,4,2,0,1,1,0,0,0,MC_0580,2025-03-03,sub_4
159,0,103,186,8,0,0,1,1,0,0,0,MC_0580,2025-03-04,sub_4
158,2,382,0,56,0,0,6,1,0,0,0,MC_0581,2025-03-03,sub_4
194,6,369,6,51,0,1,6,3,5,0,0,MC_0581,2025-03-04,sub_4
248,0,326,0,35,0,0,1,1,0,0,0,MC_0581,2025-03-05,sub_4
144,0,430,0,53,0,0,1,1,0,0,0,MC_0581,2025-03-06,sub_4
346,3,168,0,12,1,0,3,3,0,0,0,MC_0581,2025-03-07,sub_4
210,0,362,0,40,0,0,2,0,0,0,0,MC_0581,2025-03-10,sub_4
146,0,414,0,58,0,0,1,1,0,0,0,MC_0581,2025-03-11,sub_4
175,1,401,0,35,0,0,4,1,0,0,0,MC_0581,2025-03-12,sub_4
138,1,298,121,36,0,1,4,2,0,0,0,MC_0581,2025-03-13,sub_4
180,0,427,0,61,0,1,3,0,0,0,0,MC_0581,2025-03-14,sub_4
147,0,302,0,20,0,2,0,0,0,0,0,MC_0581,2025-03-17,sub_4
239,0,333,0,34,0,1,1,1,0,1,0,MC_0581,2025-03-18,sub_4
142,0,409,0,48,0,0,2,1,0,0,0,MC_0581,2025-03-19,sub_4
125,3,436,0,63,0,0,9,1,0,0,0,MC_0581,2025-03-20,sub_4
219,1,343,0,51,0,0,5,2,0,0,0,MC_0581,2025-03-21,sub_4
280,0,338,0,40,0,0,2,1,0,0,0,MC_0581,2025-03-24,sub_4
232,3,217,63,33,0,0,3,7,1,0,0,MC_0581,2025-03-25,sub_4
82,0,22,0,9,0,0,0,0,0,0,0,MC_0581,2025-03-26,sub_4
251,0,89,37,28,0,0,1,2,0,0,0,MC_0581,2025-03-27,sub_4
159,0,188,2,28,0,0,1,2,0,0,0,MC_0581,2025-03-28,sub_4
253,2,232,114,28,1,0,1,4,0,0,0,MC_0584,2025-03-03,sub_4
167,0,134,0,22,0,0,4,0,0,0,0,MC_0584,2025-03-04,sub_4
189,5,293,45,53,3,0,9,3,0,0,0,MC_0584,2025-03-05,sub_4
216,5,305,51,114,6,1,8,2,1,0,0,MC_0584,2025-03-06,sub_4
0,0,4,0,0,0,0,0,0,0,0,0,MC_0584,2025-03-08,sub_4
93,0,194,0,24,0,0,2,0,0,0,0,MC_0584,2025-03-10,sub_4
220,11,265,45,66,14,0,14,3,0,0,0,MC_0584,2025-03-11,sub_4
203,13,284,47,80,51,0,23,2,0,0,0,MC_0584,2025-03-12,sub_4
191,14,297,44,54,49,0,13,2,0,0,0,MC_0584,2025-03-13,sub_4
104,2,101,7,31,28,0,9,1,0,0,0,MC_0584,2025-03-14,sub_4
90,4,117,0,27,38,0,6,0,0,0,0,MC_0584,2025-03-15,sub_4
111,0,281,189,23,0,0,1,8,0,0,0,MC_0584,2025-03-17,sub_4
223,2,270,54,65,0,0,2,2,0,0,0,MC_0584,2025-03-18,sub_4
249,0,253,48,61,0,0,0,2,0,0,0,MC_0584,2025-03-19,sub_4
364,0,137,45,48,0,1,0,2,0,0,0,MC_0584,2025-03-20,sub_4
105,1,123,0,31,0,0,1,1,0,0,0,MC_0584,2025-03-21,sub_4
108,0,125,0,29,0,0,0,0,0,0,0,MC_0584,2025-03-22,sub_4
262,0,226,50,53,0,1,2,4,0,0,0,MC_0584,2025-03-24,sub_4
441,12,240,45,53,0,2,7,2,0,0,0,MC_0584,2025-03-25,sub_4
569,0,128,44,20,0,0,1,2,0,0,0,MC_0584,2025-03-26,sub_4
311,3,249,54,43,0,1,3,3,0,0,0,MC_0584,2025-03-27,sub_4
262,1,103,243,33,0,0,1,1,0,0,0,MC_0584,2025-03-28,sub_4
177,0,110,7,20,0,0,0,1,0,0,0,MC_0584,2025-03-29,sub_4
8,6,134,276,22,4,0,4,14,1,0,0,MC_0586,2025-03-10,sub_4
26,12,414,182,60,4,1,19,12,2,0,0,MC_0586,2025-03-11,sub_4
25,7,364,158,49,3,1,10,9,0,0,0,MC_0586,2025-03-12,sub_4
46,1,282,153,31,0,1,13,8,0,0,0,MC_0586,2025-03-13,sub_4
3,0,43,1,7,1,1,0,0,0,0,0,MC_0586,2025-03-14,sub_4
19,0,478,144,41,0,1,3,7,0,0,0,MC_0586,2025-03-17,sub_4
50,20,360,147,37,7,0,5,5,0,0,0,MC_0586,2025-03-18,sub_4
121,13,358,131,72,6,0,7,6,0,0,0,MC_0586,2025-03-19,sub_4
125,4,384,130,61,2,1,5,13,2,0,0,MC_0586,2025-03-20,sub_4
51,5,344,189,49,2,0,8,7,0,0,0,MC_0586,2025-03-21,sub_4
34,3,177,26,24,2,0,0,2,0,0,0,MC_0586,2025-03-22,sub_4
65,29,408,123,80,5,3,26,9,0,0,0,MC_0586,2025-03-24,sub_4
108,22,421,90,67,1,0,19,1,0,0,0,MC_0586,2025-03-25,sub_4
244,0,274,128,82,0,0,1,3,0,0,0,MC_0586,2025-03-26,sub_4
167,1,322,161,67,1,0,2,7,0,0,0,MC_0586,2025-03-27,sub_4
121,18,323,98,49,1,0,6,5,2,0,0,MC_0586,2025-03-28,sub_4
142,0,97,0,34,0,0,1,3,0,0,0,MC_0586,2025-03-29,sub_4
0,0,5,11,0,0,0,0,2,0,0,0,MC_0587,2025-03-01,sub_4
185,0,419,63,76,1,0,0,3,0,0,0,MC_0587,2025-03-03,sub_4
83,1,470,126,92,1,1,0,6,0,0,0,MC_0587,2025-03-05,sub_4
118,0,453,104,75,0,1,1,10,0,0,0,MC_0587,2025-03-06,sub_4
83,0,590,3,65,0,0,1,1,0,0,0,MC_0587,2025-03-07,sub_4
40,1,311,3,25,0,0,2,1,0,0,0,MC_0587,2025-03-08,sub_4
31,0,797,69,52,0,0,0,4,0,0,0,MC_0587,2025-03-10,sub_4
209,1,401,64,98,1,0,1,2,0,0,0,MC_0587,2025-03-11,sub_4
295,0,289,90,63,0,0,0,5,0,0,0,MC_0587,2025-03-12,sub_4
251,1,334,91,54,0,0,4,5,0,0,0,MC_0587,2025-03-13,sub_4
230,2,331,49,83,1,0,1,3,0,0,0,MC_0587,2025-03-14,sub_4
74,0,161,67,27,0,0,0,7,0,0,0,MC_0587,2025-03-15,sub_4
136,0,409,68,91,0,0,0,4,0,0,0,MC_0587,2025-03-17,sub_4
188,1,415,71,123,0,0,1,3,0,0,0,MC_0587,2025-03-18,sub_4
108,1,299,68,50,1,1,1,4,0,0,0,MC_0587,2025-03-19,sub_4
238,0,329,92,118,0,0,0,4,0,0,0,MC_0587,2025-03-20,sub_4
105,1,409,69,95,2,0,1,4,1,0,0,MC_0587,2025-03-21,sub_4
220,1,385,34,88,0,0,2,4,0,0,0,MC_0587,2025-03-24,sub_4
215,1,456,67,214,0,0,1,2,0,0,0,MC_0587,2025-03-25,sub_4
210,0,300,87,70,0,0,1,5,0,0,0,MC_0587,2025-03-26,sub_4
70,1,562,86,88,1,0,0,4,1,0,0,MC_0587,2025-03-27,sub_4
73,0,455,71,68,0,0,0,7,0,0,0,MC_0587,2025-03-28,sub_4
48,0,235,3,29,0,0,0,2,1,0,0,MC_0587,2025-03-29,sub_4
133,1,136,20,23,0,0,0,4,0,0,0,MC_0588,2025-03-01,sub_4
75,0,218,1,26,0,0,0,0,0,0,0,MC_0588,2025-03-03,sub_4
227,0,202,144,97,0,0,0,5,0,0,0,MC_0588,2025-03-05,sub_4
226,1,403,22,125,0,1,0,7,0,1,0,MC_0588,2025-03-06,sub_4
242,0,260,153,73,1,0,1,8,0,0,0,MC_0588,2025-03-07,sub_4
123,8,209,8,49,0,0,6,3,0,0,0,MC_0588,2025-03-08,sub_4
240,1,327,83,77,0,0,2,4,0,0,0,MC_0588,2025-03-10,sub_4
229,0,319,103,102,2,0,0,6,1,0,0,MC_0588,2025-03-11,sub_4
46,7,237,238,49,0,0,2,6,0,0,0,MC_0588,2025-03-12,sub_4
310,2,306,42,45,1,1,1,3,0,0,0,MC_0588,2025-03-13,sub_4
480,1,168,2,9,0,0,0,2,0,0,0,MC_0588,2025-03-14,sub_4
281,0,69,10,4,0,0,0,3,0,0,0,MC_0588,2025-03-15,sub_4
159,1,395,103,66,0,0,1,8,0,0,0,MC_0588,2025-03-17,sub_4
68,1,400,131,42,2,0,0,7,0,0,0,MC_0588,2025-03-18,sub_4
303,1,309,25,85,0,0,2,9,0,0,0,MC_0588,2025-03-19,sub_4
209,1,311,140,64,0,0,1,2,0,0,0,MC_0588,2025-03-20,sub_4
111,1,397,145,45,0,0,0,7,0,0,0,MC_0588,2025-03-21,sub_4
135,1,164,48,30,0,6,0,5,0,0,0,MC_0588,2025-03-22,sub_4
214,0,318,106,67,0,4,3,3,0,1,0,MC_0588,2025-03-24,sub_4
31,6,172,457,30,2,0,3,3,1,0,0,MC_0588,2025-03-25,sub_4
31,0,191,188,17,0,0,1,7,0,0,0,MC_0588,2025-03-26,sub_4
312,1,233,101,57,0,1,0,7,0,0,0,MC_0588,2025-03-27,sub_4
406,0,79,151,41,0,1,1,10,0,0,0,MC_0588,2025-03-28,sub_4
63,1,142,133,32,0,0,1,11,0,1,0,MC_0588,2025-03-29,sub_4
4,0,11,509,7,0,0,1,6,0,0,0,MC_0589,2025-03-01,sub_4
10,0,79,436,10,0,0,4,3,0,0,0,MC_0589,2025-03-05,sub_4
19,0,109,417,24,0,1,2,3,0,0,0,MC_0589,2025-03-06,sub_4
0,0,0,367,0,0,0,0,0,0,0,0,MC_0589,2025-03-07,sub_4
1,0,5,26,1,0,0,1,2,0,0,0,MC_0589,2025-03-08,sub_4
35,0,225,195,40,0,1,4,4,0,0,0,MC_0589,2025-03-10,sub_4
22,0,63,346,9,0,7,2,4,0,0,0,MC_0589,2025-03-11,sub_4
17,5,90,365,39,0,2,5,10,0,0,0,MC_0589,2025-03-12,sub_4
7,5,63,251,14,0,0,6,6,0,0,0,MC_0589,2025-03-13,sub_4
0,5,10,39,1,0,3,1,2,0,0,0,MC_0589,2025-03-14,sub_4
2,0,33,40,5,0,1,1,4,0,0,0,MC_0589,2025-03-15,sub_4
20,0,138,365,24,0,1,6,8,1,0,0,MC_0589,2025-03-17,sub_4
4,0,9,189,5,0,0,1,3,0,0,0,MC_0589,2025-03-18,sub_4
3,0,14,512,5,0,0,0,2,0,0,0,MC_0589,2025-03-19,sub_4
12,0,42,48,10,0,0,0,2,0,0,0,MC_0589,2025-03-21,sub_4
6,0,29,18,9,0,0,0,1,0,0,0,MC_0589,2025-03-24,sub_4
17,0,202,317,37,0,1,5,3,0,0,0,MC_0589,2025-03-25,sub_4
50,9,187,183,59,0,2,10,6,0,0,0,MC_0589,2025-03-26,sub_4
20,0,240,115,38,0,2,7,4,0,0,0,MC_0589,2025-03-27,sub_4
0,0,35,115,1,0,0,0,1,0,0,0,MC_0589,2025-03-28,sub_4
11,0,37,238,13,0,0,5,2,0,0,0,MC_0589,2025-03-29,sub_4
51,0,416,13,17,0,0,1,2,0,0,0,MC_0590,2025-03-03,sub_4
34,0,454,1,18,0,0,0,1,0,0,0,MC_0590,2025-03-04,sub_4
34,1,498,3,25,0,0,1,2,0,0,0,MC_0590,2025-03-05,sub_4
